vehicle_id,route_choice,decision_reason,trip_time_seconds,wait_time_seconds,engine_shutoff_seconds,fuel_liters,co2_kg,comfort_score,num_wait_events
cars.18,west,phase1_route,336.79999999999995,0.0,0.0,26.943999999999996,62.24063999999999,98.97333333333333,0
cars.19,west,phase1_route,335.09999999999997,0.0,0.0,26.807999999999996,61.92647999999999,99.03,0
cars.20,west,phase1_route,333.5,0.0,0.0,26.68,61.6308,99.08333333333333,0
cars.21,west,phase1_route,331.79999999999995,0.0,0.0,26.543999999999997,61.31663999999999,99.14,0
cars.22,west,phase1_route,330.29999999999995,0.0,0.0,26.423999999999996,61.03943999999999,99.19,0
cars.23,west,phase1_route,332.29999999999995,0.0,0.0,26.583999999999996,61.40903999999999,99.12333333333333,0
cars.24,west,phase1_route,342.9,0.0,0.0,27.432,63.36792,98.77,0
cars.25,west,phase1_route,341.4,0.0,0.0,27.311999999999998,63.09072,98.82,0
cars.26,west,phase1_route,339.79999999999995,0.0,0.0,27.183999999999997,62.79503999999999,98.87333333333333,0
cars.27,west,phase1_route,338.20000000000005,0.0,0.0,27.056000000000004,62.49936000000001,98.92666666666666,0
cars.28,west,phase1_route,336.5,0.0,0.0,26.92,62.18520000000001,98.98333333333333,0
cars.29,west,phase1_route,335.0,0.0,0.0,26.8,61.908,99.03333333333333,0
cars.30,west,phase1_route,333.29999999999995,0.0,0.0,26.663999999999998,61.59384,99.09,0
cars.31,west,phase1_route,331.5,0.0,0.0,26.52,61.2612,99.15,0
cars.32,west,phase1_route,330.0,0.0,0.0,26.400000000000002,60.98400000000001,99.2,0
cars.33,west,phase1_route,328.29999999999995,0.0,0.0,26.263999999999996,60.66983999999999,99.25666666666666,0
cars.34,west,phase1_route,326.79999999999995,0.0,0.0,26.144,60.39264,99.30666666666667,0
cars.35,west,phase1_route,325.20000000000005,0.0,0.0,26.016000000000005,60.09696000000002,99.36,0
cars.36,west,phase1_route,323.6,0.0,0.0,25.888,59.801280000000006,99.41333333333333,0
cars.37,west,phase1_route,322.0,0.0,0.0,25.76,59.50560000000001,99.46666666666667,0
cars.38,west,phase1_route,320.29999999999995,0.0,0.0,25.623999999999995,59.19143999999999,99.52333333333334,0
cars.39,west,phase1_route,319.5,0.0,0.0,25.560000000000002,59.043600000000005,99.55,0
cars.40,west,phase1_route,317.9,0.0,0.0,25.432,58.74792,99.60333333333334,0
cars.41,west,phase1_route,316.29999999999995,0.0,0.0,25.304,58.452239999999996,99.65666666666667,0
cars.42,west,phase1_route,314.70000000000005,0.0,0.0,25.176000000000005,58.15656000000001,99.71,0
cars.43,west,phase1_route,313.0,0.0,0.0,25.04,57.8424,99.76666666666667,0
cars.44,west,phase1_route,311.4,0.0,0.0,24.912,57.54672,99.82,0
cars.45,west,phase1_route,309.70000000000005,0.0,0.0,24.776000000000003,57.23256000000001,99.87666666666667,0
cars.46,west,phase1_route,308.20000000000005,0.0,0.0,24.656000000000006,56.95536000000001,99.92666666666666,0
cars.47,west,phase1_route,309.5,0.0,0.0,24.76,57.195600000000006,99.88333333333333,0
cars.48,west,phase1_route,312.70000000000005,0.0,0.0,25.016000000000005,57.786960000000015,99.77666666666667,0
cars.49,west,phase1_route,316.70000000000005,0.0,0.0,25.336000000000006,58.52616000000001,99.64333333333333,0
cars.50,west,phase1_route,315.20000000000005,0.0,0.0,25.216000000000005,58.24896000000001,99.69333333333333,0
cars.51,west,phase1_route,313.6,0.0,0.0,25.088,57.95328000000001,99.74666666666667,0
cars.52,west,phase1_route,311.9,0.0,0.0,24.951999999999998,57.63912,99.80333333333333,0
cars.53,west,phase1_route,310.20000000000005,0.0,0.0,24.816000000000003,57.324960000000004,99.86,0
cars.54,west,phase1_route,308.6,0.0,0.0,24.688000000000002,57.02928000000001,99.91333333333333,0
cars.55,west,phase1_route,307.0,0.0,0.0,24.560000000000002,56.73360000000001,99.96666666666667,0
cars.56,west,phase1_route,305.9,0.0,0.0,24.471999999999998,56.530319999999996,100.0,0
cars.57,west,phase1_route,304.29999999999995,0.0,0.0,24.343999999999998,56.23464,100.0,0
cars.58,west,phase1_route,302.6,0.0,0.0,24.208000000000002,55.920480000000005,100.0,0
cars.59,west,phase1_route,301.1,0.0,0.0,24.088,55.643280000000004,100.0,0
cars.60,west,phase1_route,299.4,0.0,0.0,23.951999999999998,55.329119999999996,100.0,0
cars.61,west,phase1_route,297.70000000000005,0.0,0.0,23.816000000000003,55.01496000000001,100.0,0
cars.62,west,phase1_route,296.20000000000005,0.0,0.0,23.696000000000005,54.737760000000016,100.0,0
cars.63,west,phase1_route,294.6,0.0,0.0,23.568,54.442080000000004,100.0,0
cars.64,west,phase1_route,293.29999999999995,0.0,0.0,23.463999999999995,54.20183999999999,100.0,0
cars.65,west,phase1_route,298.20000000000005,0.0,0.0,23.856000000000005,55.107360000000014,100.0,0
cars.66,west,phase1_route,296.70000000000005,0.0,0.0,23.736000000000004,54.830160000000014,100.0,0
cars.67,west,phase1_route,295.1,0.0,0.0,23.608,54.53448,100.0,0
cars.68,west,phase1_route,293.5,0.0,0.0,23.48,54.238800000000005,100.0,0
cars.69,west,phase1_route,291.79999999999995,0.0,0.0,23.343999999999998,53.92464,100.0,0
cars.70,west,phase1_route,290.20000000000005,0.0,0.0,23.216000000000005,53.62896000000001,100.0,0
cars.71,west,phase1_route,288.6,0.0,0.0,23.088,53.33328,100.0,0
cars.72,west,phase1_route,287.20000000000005,0.0,0.0,22.976000000000003,53.074560000000005,100.0,0
cars.73,west,phase1_route,285.6,0.0,0.0,22.848000000000003,52.77888000000001,100.0,0
cars.74,west,phase1_route,284.1,0.0,0.0,22.728,52.50168000000001,100.0,0
cars.75,west,phase1_route,282.5,0.0,0.0,22.6,52.206,100.0,0
cars.76,west,phase1_route,280.79999999999995,0.0,0.0,22.463999999999995,51.89183999999999,100.0,0
cars.77,west,phase1_route,279.29999999999995,0.0,0.0,22.343999999999998,51.614639999999994,100.0,0
cars.78,west,phase1_route,277.70000000000005,0.0,0.0,22.216000000000005,51.31896000000001,100.0,0
cars.79,west,phase1_route,276.0,0.0,0.0,22.080000000000002,51.0048,100.0,0
cars.80,west,phase1_route,274.4,0.0,0.0,21.951999999999998,50.70912,100.0,0
cars.81,west,phase1_route,272.9,0.0,0.0,21.831999999999997,50.43192,100.0,0
cars.82,west,phase1_route,271.29999999999995,0.0,0.0,21.703999999999997,50.136239999999994,100.0,0
cars.83,west,phase1_route,273.4,0.0,0.0,21.872,50.52432,100.0,0
cars.84,west,phase1_route,271.79999999999995,0.0,0.0,21.743999999999996,50.22863999999999,100.0,0
cars.85,west,phase1_route,271.6,0.0,0.0,21.728,50.191680000000005,100.0,0
cars.86,west,phase1_route,270.0,0.0,0.0,21.6,49.89600000000001,100.0,0
cars.87,west,phase1_route,268.4,0.0,0.0,21.471999999999998,49.600319999999996,100.0,0
cars.88,west,phase1_route,266.79999999999995,0.0,0.0,21.343999999999998,49.30464,100.0,0
cars.89,west,phase1_route,265.19999999999993,0.0,0.0,21.215999999999994,49.00895999999999,100.0,0
cars.90,west,phase1_route,263.69999999999993,0.0,0.0,21.095999999999997,48.731759999999994,100.0,0
cars.91,west,phase1_route,385.79999999999995,89.0,84.0,23.793999999999997,54.96413999999999,82.50666666666667,1
cars.92,west,phase1_route,406.1,87.80000000000001,82.80000000000001,25.514000000000003,58.937340000000006,82.02999999999999,1
cars.93,west,phase1_route,404.5,87.59999999999997,82.59999999999997,25.402000000000005,58.67862000000001,82.11666666666667,1
cars.94,west,phase1_route,402.79999999999995,88.39999999999998,83.39999999999998,25.201999999999998,58.21662,82.03999999999999,1
cars.95,west,phase1_route,401.1,88.80000000000001,83.80000000000001,25.034000000000002,57.828540000000004,82.03,1
cars.96,west,phase1_route,399.5,88.5,83.5,24.93,57.588300000000004,82.13333333333333,1
cars.97,west,phase1_route,398.19999999999993,88.5,83.5,24.825999999999997,57.34806,82.17666666666666,1
cars.98,west,phase1_route,396.6,88.09999999999997,83.09999999999997,24.730000000000008,57.12630000000002,82.29666666666668,1
cars.99,west,phase1_route,394.79999999999995,85.69999999999999,80.69999999999999,24.778,57.237179999999995,82.75666666666667,1
cars.100,west,phase1_route,393.1,84.19999999999999,79.19999999999999,24.762000000000004,57.20022000000001,83.06333333333333,1
cars.101,west,phase1_route,391.79999999999995,83.0,78.0,24.753999999999998,57.18174,83.30666666666667,1
cars.102,west,phase1_route,390.19999999999993,81.89999999999998,76.89999999999998,24.714,57.08934,83.54333333333335,1
cars.103,west,phase1_route,388.6,81.0,76.0,24.658000000000005,56.959980000000016,83.74666666666667,1
cars.104,west,phase1_route,387.5,75.50000000000006,70.50000000000006,25.009999999999998,57.7731,84.69999999999999,1
cars.105,west,phase1_route,385.9,73.99999999999994,68.99999999999994,25.002000000000002,57.75462000000001,85.00333333333333,1
cars.106,west,phase1_route,384.19999999999993,0.0,0.0,30.735999999999994,71.00015999999998,97.39333333333333,0
cars.107,west,phase1_route,382.5,0.0,0.0,30.6,70.686,97.45,0
cars.108,west,phase1_route,380.9,0.0,0.0,30.471999999999998,70.39032,97.50333333333333,0
cars.109,west,phase1_route,379.5,0.0,0.0,30.36,70.1316,97.55,0
cars.110,west,phase1_route,378.1,0.0,0.0,30.248,69.87288000000001,97.59666666666666,0
cars.111,west,phase1_route,384.9,0.0,0.0,30.791999999999998,71.12952,97.37,0
cars.112,west,phase1_route,383.29999999999995,0.0,0.0,30.663999999999998,70.83384,97.42333333333333,0
cars.113,west,phase1_route,381.6,0.0,0.0,30.528000000000002,70.51968000000001,97.48,0
cars.114,west,phase1_route,379.9,0.0,0.0,30.392,70.20552,97.53666666666666,0
cars.115,west,phase1_route,378.6,0.0,0.0,30.288000000000004,69.96528,97.58,0
cars.116,west,phase1_route,377.0,0.0,0.0,30.16,69.6696,97.63333333333333,0
cars.117,west,phase1_route,375.29999999999995,0.0,0.0,30.023999999999997,69.35544,97.69,0
cars.118,west,phase1_route,373.69999999999993,0.0,0.0,29.895999999999994,69.05975999999998,97.74333333333334,0
cars.119,west,phase1_route,372.1,0.0,0.0,29.768,68.76408,97.79666666666667,0
cars.120,west,phase1_route,370.69999999999993,0.0,0.0,29.655999999999995,68.50536,97.84333333333333,0
cars.121,west,phase1_route,369.1,0.0,0.0,29.528000000000002,68.20968,97.89666666666666,0
cars.122,west,phase1_route,367.4,0.0,0.0,29.392,67.89552,97.95333333333333,0
cars.123,west,phase1_route,365.79999999999995,0.0,0.0,29.263999999999996,67.59983999999999,98.00666666666666,0
cars.124,west,phase1_route,364.1,0.0,0.0,29.128000000000004,67.28568000000001,98.06333333333333,0
cars.125,west,phase1_route,362.4,0.0,0.0,28.991999999999997,66.97152,98.12,0
cars.126,west,phase1_route,360.9,0.0,0.0,28.872,66.69432,98.17,0
cars.127,west,phase1_route,378.6,0.0,0.0,30.288000000000004,69.96528,97.58,0
cars.128,west,phase1_route,377.0,0.0,0.0,30.16,69.6696,97.63333333333333,0
cars.129,west,phase1_route,375.29999999999995,0.0,0.0,30.023999999999997,69.35544,97.69,0
cars.130,west,phase1_route,373.6,0.0,0.0,29.888,69.04128,97.74666666666667,0
cars.131,west,phase1_route,371.9,0.0,0.0,29.752,68.72712,97.80333333333333,0
cars.132,west,phase1_route,370.4,0.0,0.0,29.631999999999998,68.44991999999999,97.85333333333334,0
cars.133,west,phase1_route,368.79999999999995,0.0,0.0,29.503999999999998,68.15424,97.90666666666667,0
cars.134,west,phase1_route,367.0,0.0,0.0,29.36,67.8216,97.96666666666667,0
cars.135,west,phase1_route,365.5,0.0,0.0,29.240000000000002,67.54440000000001,98.01666666666667,0
cars.136,west,phase1_route,363.79999999999995,0.0,0.0,29.103999999999996,67.23024,98.07333333333334,0
cars.137,west,phase1_route,362.19999999999993,0.0,0.0,28.975999999999996,66.93455999999999,98.12666666666667,0
cars.138,west,phase1_route,360.6,0.0,0.0,28.848000000000003,66.63888,98.17999999999999,0
cars.139,west,phase1_route,359.29999999999995,0.0,0.0,28.743999999999996,66.39863999999999,98.22333333333333,0
cars.140,west,phase1_route,357.6,0.0,0.0,28.608000000000004,66.08448000000001,98.28,0
cars.141,west,phase1_route,355.9,0.0,0.0,28.471999999999998,65.77032,98.33666666666667,0
cars.142,west,phase1_route,354.69999999999993,0.0,0.0,28.375999999999994,65.54856,98.37666666666667,0
cars.143,west,phase1_route,353.0,0.0,0.0,28.240000000000002,65.23440000000001,98.43333333333334,0
cars.144,west,phase1_route,382.6,0.0,0.0,30.608000000000004,70.70448000000002,97.44666666666666,0
cars.145,west,phase1_route,381.0,0.0,0.0,30.48,70.4088,97.5,0
cars.146,west,phase1_route,379.4,0.0,0.0,30.352,70.11312000000001,97.55333333333333,0
cars.147,west,phase1_route,377.69999999999993,0.0,0.0,30.215999999999994,69.79896,97.61,0
cars.148,west,phase1_route,376.0,0.0,0.0,30.080000000000002,69.4848,97.66666666666667,0
cars.149,west,phase1_route,374.29999999999995,0.0,0.0,29.943999999999996,69.17063999999999,97.72333333333333,0
cars.150,west,phase1_route,372.69999999999993,0.0,0.0,29.815999999999995,68.87495999999999,97.77666666666667,0
cars.151,west,phase1_route,371.0,0.0,0.0,29.68,68.5608,97.83333333333333,0
cars.152,west,phase1_route,369.29999999999995,0.0,0.0,29.543999999999997,68.24664,97.89,0
cars.153,west,phase1_route,368.0,0.0,0.0,29.44,68.0064,97.93333333333334,0
cars.154,west,phase1_route,366.29999999999995,0.0,0.0,29.304,67.69224,97.99,0
cars.155,west,phase1_route,364.5,0.0,0.0,29.16,67.3596,98.05,0
cars.156,west,phase1_route,362.69999999999993,0.0,0.0,29.015999999999995,67.02695999999999,98.11,0
cars.157,west,phase1_route,361.1,0.0,0.0,28.888,66.73128000000001,98.16333333333333,0
cars.158,west,phase1_route,360.19999999999993,0.0,0.0,28.815999999999995,66.56495999999999,98.19333333333333,0
cars.159,west,phase1_route,358.5,0.0,0.0,28.68,66.2508,98.25,0
cars.160,west,phase1_route,357.29999999999995,0.0,0.0,28.583999999999996,66.02904,98.29,0
cars.161,west,phase1_route,355.69999999999993,0.0,0.0,28.455999999999996,65.73335999999999,98.34333333333333,0
cars.162,west,phase1_route,354.0,0.0,0.0,28.32,65.4192,98.4,0
cars.163,west,phase1_route,352.29999999999995,0.0,0.0,28.183999999999997,65.10504,98.45666666666666,0
cars.164,west,phase1_route,350.6,0.0,0.0,28.048000000000002,64.79088,98.51333333333334,0
cars.165,west,phase1_route,349.5,0.0,0.0,27.96,64.58760000000001,98.55,0
cars.166,west,phase1_route,347.79999999999995,0.0,0.0,27.823999999999998,64.27344,98.60666666666667,0
cars.167,west,phase1_route,346.19999999999993,0.0,0.0,27.695999999999994,63.97775999999999,98.66,0
cars.168,west,phase1_route,344.6,0.0,0.0,27.568,63.682080000000006,98.71333333333334,0
cars.169,west,phase1_route,343.19999999999993,0.0,0.0,27.455999999999996,63.423359999999995,98.76,0
cars.170,west,phase1_route,341.5,0.0,0.0,27.32,63.1092,98.81666666666666,0
cars.171,west,phase1_route,340.29999999999995,0.0,0.0,27.223999999999997,62.88743999999999,98.85666666666667,0
cars.172,west,phase1_route,338.79999999999995,0.0,0.0,27.103999999999996,62.61023999999999,98.90666666666667,0
cars.173,west,phase1_route,337.19999999999993,0.0,0.0,26.975999999999996,62.31455999999999,98.96000000000001,0
cars.174,west,phase1_route,335.6,0.0,0.0,26.848000000000003,62.01888000000001,99.01333333333334,0
cars.175,west,phase1_route,334.19999999999993,0.0,0.0,26.735999999999994,61.760159999999985,99.06,0
cars.176,west,phase1_route,332.5,0.0,0.0,26.6,61.446000000000005,99.11666666666666,0
cars.177,west,phase1_route,330.9,0.0,0.0,26.471999999999998,61.150319999999994,99.17,0
cars.178,west,phase1_route,329.19999999999993,0.0,0.0,26.335999999999995,60.83615999999999,99.22666666666667,0
cars.179,west,phase1_route,327.5,0.0,0.0,26.2,60.522,99.28333333333333,0
cars.180,west,phase1_route,325.79999999999995,0.0,0.0,26.063999999999997,60.20783999999999,99.34,0
cars.181,west,phase1_route,324.29999999999995,0.0,0.0,25.943999999999996,59.93063999999999,99.39,0
cars.182,west,phase1_route,322.69999999999993,0.0,0.0,25.815999999999995,59.63495999999999,99.44333333333333,0
cars.183,west,phase1_route,321.0,0.0,0.0,25.68,59.3208,99.5,0
cars.184,west,phase1_route,320.0,0.0,0.0,25.6,59.136,99.53333333333333,0
cars.185,west,phase1_route,318.69999999999993,0.0,0.0,25.495999999999995,58.89575999999999,99.57666666666667,0
cars.186,west,phase1_route,317.1,0.0,0.0,25.368000000000002,58.600080000000005,99.63,0
cars.187,west,phase1_route,316.0,0.0,0.0,25.28,58.396800000000006,99.66666666666667,0
cars.188,west,phase1_route,314.4,0.0,0.0,25.151999999999997,58.101119999999995,99.72,0
cars.189,west,phase1_route,312.79999999999995,0.0,0.0,25.023999999999997,57.80544,99.77333333333334,0
cars.190,west,phase1_route,311.4,0.0,0.0,24.912,57.54672,99.82,0
cars.191,west,phase1_route,309.79999999999995,0.0,0.0,24.783999999999995,57.25103999999999,99.87333333333333,0
cars.192,west,phase1_route,308.19999999999993,0.0,0.0,24.655999999999995,56.95535999999999,99.92666666666666,0
cars.193,west,phase1_route,306.5,0.0,0.0,24.52,56.6412,99.98333333333333,0
cars.194,west,phase1_route,304.9,0.0,0.0,24.392,56.34552,100.0,0
cars.195,west,phase1_route,314.9,0.0,0.0,25.192,58.19352,99.70333333333333,0
cars.196,west,phase1_route,379.0,87.59999999999991,82.59999999999991,23.36200000000001,53.96622000000002,82.96666666666668,1
cars.197,west,phase1_route,399.79999999999995,88.70000000000005,83.70000000000005,24.937999999999995,57.60677999999999,82.08999999999999,1
cars.198,west,phase1_route,398.19999999999993,88.80000000000007,83.80000000000007,24.80199999999999,57.29261999999998,82.12666666666665,1
cars.199,west,phase1_route,408.1,87.70000000000005,82.70000000000005,25.682,59.32542,81.97999999999999,1
cars.200,west,phase1_route,406.5,87.70000000000005,82.70000000000005,25.554,59.02974,82.03333333333333,1
cars.201,west,phase1_route,405.0,87.69999999999993,82.69999999999993,25.434000000000008,58.75254000000002,82.08333333333334,1
cars.202,west,phase1_route,403.4,87.5,82.5,25.322,58.49382,82.17,1
cars.203,west,phase1_route,401.6,87.39999999999998,82.39999999999998,25.186000000000003,58.17966000000001,82.24666666666667,1
cars.204,west,phase1_route,399.9,87.70000000000005,82.70000000000005,25.025999999999996,57.81005999999999,82.25333333333333,1
cars.205,west,phase1_route,398.29999999999995,88.79999999999995,83.79999999999995,24.810000000000002,57.3111,82.12333333333333,1
cars.206,west,phase1_route,396.69999999999993,88.79999999999995,83.79999999999995,24.682,57.01542,82.17666666666668,1
cars.207,west,phase1_route,395.1,88.70000000000005,83.70000000000005,24.562,56.738220000000005,82.24666666666666,1
cars.208,west,phase1_route,393.6,88.60000000000002,83.60000000000002,24.450000000000003,56.47950000000001,82.31333333333333,1
cars.209,west,phase1_route,392.0,88.20000000000005,83.20000000000005,24.354,56.25774,82.43333333333334,1
cars.210,west,phase1_route,390.29999999999995,86.0,81.0,24.394,56.350139999999996,82.85666666666667,1
cars.211,west,phase1_route,388.69999999999993,84.5,79.5,24.385999999999996,56.33165999999999,83.16000000000001,1
cars.212,west,phase1_route,387.1,83.39999999999998,78.39999999999998,24.346000000000004,56.23926000000001,83.39666666666668,1
cars.213,west,phase1_route,385.4,82.29999999999995,77.29999999999995,24.298000000000002,56.12838000000001,83.63666666666668,1
cars.214,west,phase1_route,395.6,66.10000000000002,61.10000000000002,26.41,61.0071,85.99666666666667,1
cars.215,west,phase1_route,393.9999999999999,64.70000000000005,59.700000000000045,26.393999999999988,60.97013999999997,86.28333333333333,1
cars.216,west,phase1_route,392.30000000000007,63.5,58.5,26.354000000000006,60.87774000000002,86.54,1
cars.217,west,phase1_route,390.6,0.0,0.0,31.248,72.18288,97.17999999999999,0
cars.218,west,phase1_route,388.9,0.0,0.0,31.112,71.86872,97.23666666666666,0
cars.219,west,phase1_route,387.69999999999993,0.0,0.0,31.015999999999995,71.64695999999999,97.27666666666667,0
cars.220,west,phase1_route,385.9999999999999,0.0,0.0,30.879999999999992,71.33279999999998,97.33333333333334,0
cars.221,west,phase1_route,384.30000000000007,0.0,0.0,30.744000000000007,71.01864000000002,97.39,0
cars.222,west,phase1_route,388.1,0.0,0.0,31.048000000000002,71.72088000000001,97.26333333333334,0
cars.223,west,phase1_route,386.4999999999999,0.0,0.0,30.91999999999999,71.42519999999998,97.31666666666666,0
cars.224,west,phase1_route,384.80000000000007,0.0,0.0,30.784000000000006,71.11104000000002,97.37333333333333,0
cars.225,west,phase1_route,383.19999999999993,0.0,0.0,30.655999999999995,70.81535999999998,97.42666666666666,0
cars.226,west,phase1_route,381.4999999999999,0.0,0.0,30.519999999999992,70.50119999999998,97.48333333333333,0
cars.227,west,phase1_route,379.69999999999993,0.0,0.0,30.375999999999994,70.16855999999999,97.54333333333334,0
cars.228,west,phase1_route,377.9999999999999,0.0,0.0,30.23999999999999,69.85439999999998,97.60000000000001,0
cars.229,west,phase1_route,376.6,0.0,0.0,30.128000000000004,69.59568000000002,97.64666666666666,0
cars.230,west,phase1_route,374.9,0.0,0.0,29.991999999999997,69.28152,97.70333333333333,0
cars.231,west,phase1_route,373.19999999999993,0.0,0.0,29.855999999999995,68.96735999999999,97.76,0
cars.232,west,phase1_route,371.9,0.0,0.0,29.752,68.72712,97.80333333333333,0
cars.233,west,phase1_route,370.19999999999993,0.0,0.0,29.615999999999996,68.41296,97.86,0
cars.234,west,phase1_route,369.19999999999993,0.0,0.0,29.535999999999994,68.22815999999999,97.89333333333333,0
cars.235,west,phase1_route,367.6,0.0,0.0,29.408,67.93248,97.94666666666666,0
cars.236,west,phase1_route,365.9,0.0,0.0,29.272,67.61832,98.00333333333333,0
cars.237,west,phase1_route,366.19999999999993,0.0,0.0,29.295999999999996,67.67375999999999,97.99333333333334,0
cars.238,west,phase1_route,364.4999999999999,0.0,0.0,29.159999999999993,67.35959999999999,98.05,0
cars.239,west,phase1_route,362.80000000000007,0.0,0.0,29.024000000000004,67.04544000000001,98.10666666666667,0
cars.240,west,phase1_route,361.4,0.0,0.0,28.912,66.78672,98.15333333333334,0
cars.241,west,phase1_route,359.69999999999993,0.0,0.0,28.775999999999996,66.47255999999999,98.21000000000001,0
cars.242,west,phase1_route,358.19999999999993,0.0,0.0,28.655999999999995,66.19536,98.26,0
cars.243,west,phase1_route,356.6,0.0,0.0,28.528000000000002,65.89968,98.31333333333333,0
cars.244,west,phase1_route,354.9,0.0,0.0,28.392,65.58552,98.37,0
cars.245,west,phase1_route,353.30000000000007,0.0,0.0,28.264000000000006,65.28984000000001,98.42333333333333,0
cars.246,west,phase1_route,351.80000000000007,0.0,0.0,28.144000000000005,65.01264000000002,98.47333333333333,0
cars.247,west,phase1_route,350.19999999999993,0.0,0.0,28.015999999999995,64.71695999999999,98.52666666666667,0
cars.248,west,phase1_route,348.4999999999999,0.0,0.0,27.879999999999992,64.40279999999998,98.58333333333334,0
cars.249,west,phase1_route,346.80000000000007,0.0,0.0,27.744000000000007,64.08864000000001,98.64,0
cars.250,west,phase1_route,346.9999999999999,0.0,0.0,27.75999999999999,64.12559999999998,98.63333333333334,0
cars.251,west,phase1_route,354.69999999999993,0.0,0.0,28.375999999999994,65.54856,98.37666666666667,0
cars.252,west,phase1_route,353.1,0.0,0.0,28.248,65.25288,98.42999999999999,0
cars.253,west,phase1_route,351.4999999999999,0.0,0.0,28.11999999999999,64.95719999999999,98.48333333333333,0
cars.254,west,phase1_route,351.9999999999999,0.0,0.0,28.159999999999993,65.04959999999998,98.46666666666667,0
cars.255,west,phase1_route,387.30000000000007,0.0,0.0,30.984000000000005,71.57304000000002,97.28999999999999,0
cars.256,west,phase1_route,385.80000000000007,0.0,0.0,30.864000000000008,71.29584000000003,97.34,0
cars.257,west,phase1_route,384.1,0.0,0.0,30.728,70.98168000000001,97.39666666666666,0
cars.258,west,phase1_route,382.30000000000007,0.0,0.0,30.584000000000007,70.64904000000001,97.45666666666666,0
cars.259,west,phase1_route,380.9999999999999,0.0,0.0,30.47999999999999,70.40879999999997,97.5,0
cars.260,west,phase1_route,379.9999999999999,0.0,0.0,30.39999999999999,70.22399999999998,97.53333333333333,0
cars.261,west,phase1_route,378.4,0.0,0.0,30.272,69.92832,97.58666666666667,0
cars.262,west,phase1_route,376.69999999999993,0.0,0.0,30.135999999999996,69.61416,97.64333333333333,0
cars.263,west,phase1_route,374.9999999999999,0.0,0.0,29.999999999999993,69.29999999999998,97.7,0
cars.264,west,phase1_route,373.30000000000007,0.0,0.0,29.864000000000004,68.98584000000001,97.75666666666666,0
cars.265,west,phase1_route,371.69999999999993,0.0,0.0,29.735999999999994,68.69015999999999,97.81,0
cars.266,west,phase1_route,369.9999999999999,0.0,0.0,29.59999999999999,68.37599999999998,97.86666666666667,0
cars.267,west,phase1_route,368.4999999999999,0.0,0.0,29.47999999999999,68.09879999999998,97.91666666666667,0
cars.268,west,phase1_route,366.9,0.0,0.0,29.352,67.80312,97.97,0
cars.269,west,phase1_route,365.19999999999993,0.0,0.0,29.215999999999994,67.48895999999999,98.02666666666667,0
cars.270,west,phase1_route,363.6,0.0,0.0,29.088,67.19328,98.08,0
cars.271,west,phase1_route,362.4999999999999,0.0,0.0,28.999999999999993,66.98999999999998,98.11666666666667,0
cars.272,west,phase1_route,360.9,0.0,0.0,28.872,66.69432,98.17,0
cars.273,west,phase1_route,359.19999999999993,0.0,0.0,28.735999999999994,66.38015999999999,98.22666666666667,0
cars.274,west,phase1_route,357.9999999999999,0.0,0.0,28.63999999999999,66.15839999999997,98.26666666666667,0
cars.275,west,phase1_route,356.4,0.0,0.0,28.512,65.86272,98.32,0
cars.276,west,phase1_route,354.9999999999999,0.0,0.0,28.39999999999999,65.60399999999998,98.36666666666667,0
