vehicle_id,route,trip_time,wait_time
cars.372,east,288.60000000000014,0
cars.373,east,290.9000000000001,0
cars.374,east,289.4000000000001,0
cars.375,east,322.9000000000001,0
cars.376,east,321.3000000000002,0
cars.377,east,319.60000000000014,0
cars.378,east,318.10000000000014,0
cars.379,east,316.8000000000002,0
cars.380,east,315.3000000000002,0
cars.381,east,313.70000000000005,0
cars.382,east,312.4000000000001,0
cars.383,east,310.70000000000005,0
cars.384,east,309.0,0
cars.385,east,307.3000000000002,0
cars.386,east,305.70000000000005,0
cars.387,east,304.60000000000014,0
cars.388,east,302.9000000000001,0
cars.389,east,301.4000000000001,0
cars.390,east,299.8000000000002,0
cars.391,east,298.0,0
cars.392,east,296.5,0
cars.393,east,294.8000000000002,0
cars.394,east,293.10000000000014,0
cars.395,east,291.3000000000002,0
cars.396,east,290.10000000000014,0
cars.397,east,288.4000000000001,0
cars.398,east,286.70000000000005,0
cars.399,east,285.10000000000014,0
cars.400,east,283.8000000000002,0
cars.401,east,282.20000000000005,0
cars.402,east,280.60000000000014,0
cars.403,east,278.9000000000001,0
cars.404,east,277.20000000000005,0
cars.405,east,277.9000000000001,0
cars.406,east,276.8000000000002,0
cars.407,east,305.3000000000002,0
cars.408,east,303.70000000000005,0
cars.409,east,302.0,0
cars.410,east,300.3000000000002,0
cars.411,east,298.8000000000002,0
cars.412,east,297.20000000000005,0
cars.413,east,326.0,0
cars.414,east,324.4000000000001,0
cars.415,east,322.70000000000005,0
cars.416,east,320.9000000000001,0
cars.417,east,319.10000000000014,0
cars.418,east,317.9000000000001,0
cars.419,east,316.3000000000002,0
cars.420,east,314.70000000000005,0
cars.421,east,313.10000000000014,0
cars.422,east,311.5,0
cars.423,east,309.9000000000001,0
cars.424,east,308.3000000000002,0
cars.425,east,307.3000000000002,0
cars.426,east,305.70000000000005,0
cars.427,east,304.0,0
cars.428,east,302.5,0
cars.429,east,300.8000000000002,0
cars.430,east,299.0,0
cars.431,east,315.20000000000005,0
cars.432,east,313.60000000000014,0
cars.433,east,311.8000000000002,0
cars.434,east,341.9000000000001,0
cars.435,east,340.4000000000001,0
cars.436,east,338.8000000000002,0
cars.437,east,337.10000000000014,0
cars.438,east,335.3000000000002,0
cars.439,east,333.9000000000001,0
cars.440,east,332.4000000000001,0
cars.441,east,330.8000000000002,0
cars.442,east,329.10000000000014,0
cars.443,east,327.4000000000001,0
cars.444,east,325.9000000000001,0
cars.445,east,324.3000000000002,0
cars.446,east,322.60000000000014,0
cars.447,east,320.9000000000001,0
cars.448,east,320.10000000000014,0
cars.449,east,318.4000000000001,0
cars.450,east,316.70000000000005,0
cars.451,east,315.5,0
cars.452,east,313.9000000000001,0
cars.453,east,312.20000000000005,0
cars.454,east,311.10000000000014,0
cars.455,east,309.60000000000014,0
cars.456,east,307.9000000000001,0
cars.457,east,306.20000000000005,0
cars.458,east,329.10000000000014,0
cars.459,east,339.70000000000005,0
cars.460,east,338.10000000000014,0
cars.461,east,336.5,0
cars.462,east,334.8000000000002,0
cars.463,east,333.0,0
cars.464,east,331.20000000000005,0
cars.465,east,329.60000000000014,0
cars.466,east,328.10000000000014,0
cars.467,east,326.4000000000001,0
cars.468,east,324.70000000000005,0
cars.469,east,323.9000000000001,0
cars.470,east,322.3000000000002,0
cars.471,east,320.70000000000005,0
cars.472,east,319.10000000000014,0
cars.473,east,317.4000000000001,0
cars.474,east,315.70000000000005,0
cars.475,east,314.3000000000002,0
cars.476,east,312.70000000000005,0
cars.477,east,311.10000000000014,0
cars.478,east,310.10000000000014,0
cars.479,east,308.60000000000014,0
cars.480,east,306.9000000000001,0
cars.481,east,305.20000000000005,0
cars.482,east,303.5,0
cars.483,east,302.0,0
cars.484,east,300.4000000000001,0
cars.485,east,298.70000000000005,0
cars.486,east,297.0,0
cars.487,east,295.4000000000001,0
cars.488,east,293.70000000000005,0
cars.489,east,292.70000000000005,0
cars.490,east,291.0,0
cars.491,east,289.4000000000001,0
cars.492,east,287.60000000000014,0
cars.493,east,285.9000000000001,0
cars.494,east,284.20000000000005,0
cars.495,east,307.10000000000014,0
cars.496,east,305.5,0
cars.497,east,304.0,0
cars.498,east,302.3000000000002,0
cars.499,east,300.5,0
cars.500,east,298.9000000000001,0
